firm_id,firm_name,country,exchange,ticker,sector,sample_status,first_target_year,last_target_year,sample_inclusion_rule,exchange_listing_verified_as_of,listing_verification_status,collection_priority,year,employment_status,employees,employment_record_count,employment_source_batches,scope_break,hash_pending,ai_evidence_records,ai_source_batches
SA_2222,Saudi Arabian Oil Company (Aramco),Saudi Arabia,Saudi Exchange,2222,Energy,existing_seed,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,seed_verified,1,2018,exact_scope_break,67947.0,1.0,research_batch_01_employment.csv,True,False,0,
AE_DFM_DIB,Dubai Islamic Bank PJSC,United Arab Emirates,Dubai Financial Market,DIB,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,22,2025,exact_scope_break,5004.0,1.0,research_batch_10_employment.csv,True,False,0,
AE_DFM_EMAAR,Emaar Properties PJSC,United Arab Emirates,Dubai Financial Market,EMAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,23,2018,unresolved,,,,False,True,2,research_batch_11_ai_evidence.csv|research_batch_28_ai_evidence.csv
AE_DFM_EMAAR,Emaar Properties PJSC,United Arab Emirates,Dubai Financial Market,EMAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,23,2019,unresolved,,,,False,True,0,
AE_DFM_EMAAR,Emaar Properties PJSC,United Arab Emirates,Dubai Financial Market,EMAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,23,2020,unresolved,,,,False,True,2,research_batch_11_ai_evidence.csv|research_batch_28_ai_evidence.csv
AE_DFM_EMAAR,Emaar Properties PJSC,United Arab Emirates,Dubai Financial Market,EMAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,23,2021,unresolved,,,,False,True,0,
AE_DFM_EMAAR,Emaar Properties PJSC,United Arab Emirates,Dubai Financial Market,EMAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,23,2022,unresolved,,,,False,True,0,
AE_DFM_EMAAR,Emaar Properties PJSC,United Arab Emirates,Dubai Financial Market,EMAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,23,2023,unresolved,,,,False,True,2,research_batch_11_ai_evidence.csv|research_batch_28_ai_evidence.csv
AE_DFM_EMAAR,Emaar Properties PJSC,United Arab Emirates,Dubai Financial Market,EMAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,23,2024,unresolved,,,,False,True,1,research_batch_28_ai_evidence.csv
AE_DFM_EMAAR,Emaar Properties PJSC,United Arab Emirates,Dubai Financial Market,EMAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,23,2025,unresolved,,,,False,True,0,
AE_DFM_EMAARDEV,Emaar Development PJSC,United Arab Emirates,Dubai Financial Market,EMAARDEV,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,24,2018,unresolved,,,,False,True,0,
AE_DFM_EMAARDEV,Emaar Development PJSC,United Arab Emirates,Dubai Financial Market,EMAARDEV,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,24,2019,unresolved,,,,False,True,0,
AE_DFM_EMAARDEV,Emaar Development PJSC,United Arab Emirates,Dubai Financial Market,EMAARDEV,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,24,2020,unresolved,,,,False,True,0,
AE_DFM_EMAARDEV,Emaar Development PJSC,United Arab Emirates,Dubai Financial Market,EMAARDEV,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,24,2021,unresolved,,,,False,True,0,
AE_DFM_EMAARDEV,Emaar Development PJSC,United Arab Emirates,Dubai Financial Market,EMAARDEV,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,24,2022,exact,283.0,1.0,research_batch_32_employment.csv,False,False,0,
AE_DFM_EMAARDEV,Emaar Development PJSC,United Arab Emirates,Dubai Financial Market,EMAARDEV,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,24,2023,unresolved,,,,False,True,0,
AE_DFM_EMAARDEV,Emaar Development PJSC,United Arab Emirates,Dubai Financial Market,EMAARDEV,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,24,2024,unresolved,,,,False,True,0,
AE_DFM_EMAARDEV,Emaar Development PJSC,United Arab Emirates,Dubai Financial Market,EMAARDEV,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,24,2025,unresolved,,,,False,True,0,
AE_DFM_DIC,Dubai Investments PJSC,United Arab Emirates,Dubai Financial Market,DIC,Financial Services / Diversified,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,25,2018,unresolved,,,,False,True,0,
AE_DFM_DIC,Dubai Investments PJSC,United Arab Emirates,Dubai Financial Market,DIC,Financial Services / Diversified,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,25,2019,unresolved,,,,False,True,0,
AE_DFM_DIC,Dubai Investments PJSC,United Arab Emirates,Dubai Financial Market,DIC,Financial Services / Diversified,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,25,2020,unresolved,,,,False,True,0,
AE_DFM_DIC,Dubai Investments PJSC,United Arab Emirates,Dubai Financial Market,DIC,Financial Services / Diversified,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,25,2021,unresolved,,,,False,True,0,
AE_DFM_DIC,Dubai Investments PJSC,United Arab Emirates,Dubai Financial Market,DIC,Financial Services / Diversified,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,25,2022,unresolved,,,,False,True,0,
AE_DFM_DIC,Dubai Investments PJSC,United Arab Emirates,Dubai Financial Market,DIC,Financial Services / Diversified,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,25,2023,exact,2019.0,1.0,research_batch_30_employment.csv,False,False,0,
AE_DFM_DIC,Dubai Investments PJSC,United Arab Emirates,Dubai Financial Market,DIC,Financial Services / Diversified,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,25,2024,exact_scope_break,2720.0,1.0,research_batch_30_employment.csv,True,False,1,research_batch_30_ai_evidence.csv
AE_DFM_DIC,Dubai Investments PJSC,United Arab Emirates,Dubai Financial Market,DIC,Financial Services / Diversified,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,25,2025,unresolved,,,,False,True,0,
AE_DFM_DU,Emirates Integrated Telecommunications Company PJSC,United Arab Emirates,Dubai Financial Market,DU,Telecommunication Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,26,2018,unresolved,,,,False,True,0,
AE_DFM_DU,Emirates Integrated Telecommunications Company PJSC,United Arab Emirates,Dubai Financial Market,DU,Telecommunication Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,26,2019,exact,1694.0,1.0,research_batch_13_employment.csv,False,False,1,research_batch_13_ai_evidence.csv
AE_DFM_DU,Emirates Integrated Telecommunications Company PJSC,United Arab Emirates,Dubai Financial Market,DU,Telecommunication Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,26,2020,exact,1623.0,1.0,research_batch_13_employment.csv,False,False,1,research_batch_13_ai_evidence.csv
AE_DFM_DU,Emirates Integrated Telecommunications Company PJSC,United Arab Emirates,Dubai Financial Market,DU,Telecommunication Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,26,2021,exact,1624.0,1.0,research_batch_13_employment.csv,False,False,1,research_batch_13_ai_evidence.csv
AE_DFM_DU,Emirates Integrated Telecommunications Company PJSC,United Arab Emirates,Dubai Financial Market,DU,Telecommunication Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,26,2022,exact,1593.0,1.0,research_batch_13_employment.csv,False,False,0,
AE_DFM_DU,Emirates Integrated Telecommunications Company PJSC,United Arab Emirates,Dubai Financial Market,DU,Telecommunication Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,26,2023,unresolved,,,,False,True,1,research_batch_13_ai_evidence.csv
AE_DFM_DU,Emirates Integrated Telecommunications Company PJSC,United Arab Emirates,Dubai Financial Market,DU,Telecommunication Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,26,2024,unresolved,,,,False,True,1,research_batch_13_ai_evidence.csv
AE_DFM_DU,Emirates Integrated Telecommunications Company PJSC,United Arab Emirates,Dubai Financial Market,DU,Telecommunication Services,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,26,2025,exact_scope_break,2687.0,1.0,research_batch_13_employment.csv,True,False,1,research_batch_13_ai_evidence.csv
AE_DFM_AIRARABIA,Air Arabia PJSC,United Arab Emirates,Dubai Financial Market,AIRARABIA,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,27,2018,unresolved,,,,False,True,0,
AE_DFM_AIRARABIA,Air Arabia PJSC,United Arab Emirates,Dubai Financial Market,AIRARABIA,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,27,2019,unresolved,,,,False,True,0,
AE_DFM_AIRARABIA,Air Arabia PJSC,United Arab Emirates,Dubai Financial Market,AIRARABIA,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,27,2020,unresolved,,,,False,True,0,
AE_DFM_AIRARABIA,Air Arabia PJSC,United Arab Emirates,Dubai Financial Market,AIRARABIA,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,27,2021,exact,2553.0,1.0,research_batch_14_employment.csv,False,False,0,
AE_DFM_AIRARABIA,Air Arabia PJSC,United Arab Emirates,Dubai Financial Market,AIRARABIA,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,27,2022,exact,3453.0,1.0,research_batch_14_employment.csv,False,False,0,
AE_DFM_AIRARABIA,Air Arabia PJSC,United Arab Emirates,Dubai Financial Market,AIRARABIA,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,27,2023,exact,4221.0,1.0,research_batch_14_employment.csv,False,False,1,research_batch_14_ai_evidence.csv
AE_DFM_AIRARABIA,Air Arabia PJSC,United Arab Emirates,Dubai Financial Market,AIRARABIA,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,27,2024,exact,4606.0,1.0,research_batch_40_employment.csv,False,False,0,
AE_DFM_AIRARABIA,Air Arabia PJSC,United Arab Emirates,Dubai Financial Market,AIRARABIA,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,27,2025,exact,5686.0,1.0,research_batch_40_employment.csv,False,False,0,
AE_DFM_ARMX,Aramex PJSC,United Arab Emirates,Dubai Financial Market,ARMX,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,28,2018,unresolved,,,,False,True,1,research_batch_27_ai_evidence.csv
AE_DFM_ARMX,Aramex PJSC,United Arab Emirates,Dubai Financial Market,ARMX,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,28,2019,exact,15929.0,1.0,research_batch_15_employment.csv,False,False,2,research_batch_15_ai_evidence.csv|research_batch_27_ai_evidence.csv
AE_DFM_ARMX,Aramex PJSC,United Arab Emirates,Dubai Financial Market,ARMX,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,28,2020,unresolved,,,,False,True,0,
AE_DFM_ARMX,Aramex PJSC,United Arab Emirates,Dubai Financial Market,ARMX,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,28,2021,exact,16359.0,1.0,research_batch_15_employment.csv,False,False,0,
AE_DFM_ARMX,Aramex PJSC,United Arab Emirates,Dubai Financial Market,ARMX,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,28,2022,unresolved,,,,False,True,0,
AE_DFM_ARMX,Aramex PJSC,United Arab Emirates,Dubai Financial Market,ARMX,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,28,2023,unresolved,,,,False,True,2,research_batch_15_ai_evidence.csv|research_batch_27_ai_evidence.csv
AE_DFM_ARMX,Aramex PJSC,United Arab Emirates,Dubai Financial Market,ARMX,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,28,2024,unresolved,,,,False,True,0,
AE_DFM_ARMX,Aramex PJSC,United Arab Emirates,Dubai Financial Market,ARMX,Transportation,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,28,2025,unresolved,,,,False,True,0,
AE_DFM_TABREED,National Central Cooling Company PJSC (Tabreed),United Arab Emirates,Dubai Financial Market,TABREED,Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,29,2018,unresolved,,,,False,True,0,
AE_DFM_TABREED,National Central Cooling Company PJSC (Tabreed),United Arab Emirates,Dubai Financial Market,TABREED,Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,29,2019,unresolved,,,,False,True,0,
AE_DFM_TABREED,National Central Cooling Company PJSC (Tabreed),United Arab Emirates,Dubai Financial Market,TABREED,Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,29,2020,unresolved,,,,False,True,0,
AE_DFM_TABREED,National Central Cooling Company PJSC (Tabreed),United Arab Emirates,Dubai Financial Market,TABREED,Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,29,2021,exact_scope_break,888.0,1.0,research_batch_48_employment.csv,True,False,0,
AE_DFM_TABREED,National Central Cooling Company PJSC (Tabreed),United Arab Emirates,Dubai Financial Market,TABREED,Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,29,2022,exact_scope_break,932.0,1.0,research_batch_48_employment.csv,True,False,1,research_batch_26_ai_evidence.csv
AE_DFM_TABREED,National Central Cooling Company PJSC (Tabreed),United Arab Emirates,Dubai Financial Market,TABREED,Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,29,2023,exact,957.0,1.0,research_batch_47_employment.csv,False,False,1,research_batch_26_ai_evidence.csv
AE_DFM_TABREED,National Central Cooling Company PJSC (Tabreed),United Arab Emirates,Dubai Financial Market,TABREED,Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,29,2024,exact,903.0,1.0,research_batch_48_employment.csv,False,False,0,
AE_DFM_TABREED,National Central Cooling Company PJSC (Tabreed),United Arab Emirates,Dubai Financial Market,TABREED,Utilities,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,29,2025,exact,849.0,1.0,research_batch_46_employment.csv,False,False,0,
AE_DFM_UPP,Union Properties PJSC,United Arab Emirates,Dubai Financial Market,UPP,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,30,2018,unresolved,,,,False,True,0,
AE_DFM_UPP,Union Properties PJSC,United Arab Emirates,Dubai Financial Market,UPP,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,30,2019,unresolved,,,,False,True,0,
AE_DFM_UPP,Union Properties PJSC,United Arab Emirates,Dubai Financial Market,UPP,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,30,2020,unresolved,,,,False,True,0,
AE_DFM_UPP,Union Properties PJSC,United Arab Emirates,Dubai Financial Market,UPP,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,30,2021,unresolved,,,,False,True,0,
AE_DFM_UPP,Union Properties PJSC,United Arab Emirates,Dubai Financial Market,UPP,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,30,2022,unresolved,,,,False,True,0,
AE_DFM_UPP,Union Properties PJSC,United Arab Emirates,Dubai Financial Market,UPP,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,30,2023,unresolved,,,,False,True,0,
AE_DFM_UPP,Union Properties PJSC,United Arab Emirates,Dubai Financial Market,UPP,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,30,2024,unresolved,,,,False,True,0,
AE_DFM_UPP,Union Properties PJSC,United Arab Emirates,Dubai Financial Market,UPP,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,30,2025,unresolved,,,,False,True,0,
AE_DFM_DEYAAR,Deyaar Development PJSC,United Arab Emirates,Dubai Financial Market,DEYAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,31,2018,unresolved,,,,False,True,0,
AE_DFM_DEYAAR,Deyaar Development PJSC,United Arab Emirates,Dubai Financial Market,DEYAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,31,2019,unresolved,,,,False,True,0,
AE_DFM_DEYAAR,Deyaar Development PJSC,United Arab Emirates,Dubai Financial Market,DEYAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,31,2020,unresolved,,,,False,True,0,
AE_DFM_DEYAAR,Deyaar Development PJSC,United Arab Emirates,Dubai Financial Market,DEYAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,31,2021,unresolved,,,,False,True,0,
AE_DFM_DEYAAR,Deyaar Development PJSC,United Arab Emirates,Dubai Financial Market,DEYAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,31,2022,unresolved,,,,False,True,0,
AE_DFM_DEYAAR,Deyaar Development PJSC,United Arab Emirates,Dubai Financial Market,DEYAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,31,2023,exact,258.0,1.0,research_batch_31_employment.csv,False,False,0,
AE_DFM_DEYAAR,Deyaar Development PJSC,United Arab Emirates,Dubai Financial Market,DEYAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,31,2024,exact,273.0,1.0,research_batch_31_employment.csv,False,False,0,
AE_DFM_DEYAAR,Deyaar Development PJSC,United Arab Emirates,Dubai Financial Market,DEYAAR,Real Estate,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,31,2025,unresolved,,,,False,True,0,
AE_DFM_CBD,Commercial Bank of Dubai PSC,United Arab Emirates,Dubai Financial Market,CBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,32,2018,unresolved,,,,False,True,0,
AE_DFM_CBD,Commercial Bank of Dubai PSC,United Arab Emirates,Dubai Financial Market,CBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,32,2019,unresolved,,,,False,True,0,
AE_DFM_CBD,Commercial Bank of Dubai PSC,United Arab Emirates,Dubai Financial Market,CBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,32,2020,unresolved,,,,False,True,0,
AE_DFM_CBD,Commercial Bank of Dubai PSC,United Arab Emirates,Dubai Financial Market,CBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,32,2021,unresolved,,,,False,True,0,
AE_DFM_CBD,Commercial Bank of Dubai PSC,United Arab Emirates,Dubai Financial Market,CBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,32,2022,unresolved,,,,False,True,0,
AE_DFM_CBD,Commercial Bank of Dubai PSC,United Arab Emirates,Dubai Financial Market,CBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,32,2023,unresolved,,,,False,True,0,
AE_DFM_CBD,Commercial Bank of Dubai PSC,United Arab Emirates,Dubai Financial Market,CBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,32,2024,unresolved,,,,False,True,1,research_batch_30_ai_evidence.csv
AE_DFM_CBD,Commercial Bank of Dubai PSC,United Arab Emirates,Dubai Financial Market,CBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,32,2025,unresolved,,,,False,True,1,research_batch_30_ai_evidence.csv
AE_DFM_MASQ,Mashreqbank PSC,United Arab Emirates,Dubai Financial Market,MASQ,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,33,2018,unresolved,,,,False,True,0,
AE_DFM_MASQ,Mashreqbank PSC,United Arab Emirates,Dubai Financial Market,MASQ,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,33,2019,unresolved,,,,False,True,0,
AE_DFM_MASQ,Mashreqbank PSC,United Arab Emirates,Dubai Financial Market,MASQ,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,33,2020,unresolved,,,,False,True,0,
