ai_evidence_id,firm_id,firm_name,year,ai_label,ai_label_text,evidence_type,evidence_excerpt,evidence_summary,functional_tag,source_url,source_locator,source_type,source_retrieval_date,source_sha256,source_hash_status,manual_review,confidence,adoption_interpretation,notes,source_batch,duplicate_batch_count,source_batches
MOBILY_AI_2024_001,SA_7020,Etihad Etisalat Company (Mobily),2024,2,2_deployed,ai_customer_interactions,"digital channels, artificial intelligence (AI) and self-service options","Mobily's official 2024 annual report says it simplifies customer interactions through digital channels, AI and self-service options while tailoring products and services to customer needs.",customer_service,https://ir.mobily.link/2024/esg.html,Annual Report 2024 > ESG > Marketplace and Customers,annual_report_html,2026-08-09,618a390786251eded30dde49e271ea3ca58bf7a13cb409fc542a3cda7d3c9321,archived_sha256_verified,yes,medium_high,"Operational AI use is explicit in customer interactions, but the specific model and decision architecture are not disclosed; do not infer first adoption until earlier reports are exhaustively coded.",The separate Palo Alto AI-cybersecurity MoU is not used to raise this score because partnership intent is weaker than the operational customer-interaction statement.,research_batch_05_ai_evidence.csv,1,research_batch_05_ai_evidence.csv
ZAIN_AI_2024_001,SA_7030,Mobile Telecommunication Company Saudi Arabia (Zain KSA),2024,2,2_deployed,ai_hajj_network_analytics,successful collaboration ... during Hajj 2024,A later official Zain KSA release states that its Hajj 2025 AI/data-analytics partnership builds on a successful 2024 collaboration that developed AI and data-analytics solutions to improve service efficiency and pilgrim experience.,operations,https://sa.zain.com/en/all-news/zain-ksa-huawei-partner-sign-mou-enhance-hajj-2025-digital-experience-ai-and-data,"Official Zain KSA release dated 2025-02-13, retrospective description of Hajj 2024 collaboration",official_company_news_retrospective,2026-08-09,18c49abfcf76ae70b5d09a3010d192f61f097277b37a6eeec6ef0127c7bf254c,archived_sha256_verified,yes,medium_high,Supports operational deployment during Hajj 2024; not sufficient for score 3 and not used to infer earlier adoption.,"A 2023 Google Cloud announcement documents a successful Arabic-bot trial; because a trial is not clearly production deployment under the frozen codebook, it is not treated as the main adoption record.",research_batch_05_ai_evidence.csv,1,research_batch_05_ai_evidence.csv
TAW_AI_2024_001,SA_8010,The Company for Cooperative Insurance (Tawuniya),2024,3,3_core,ai_underwriting_decision_models,full AI models,"In an official company-posted CTO interview, Tawuniya states that AI models are embedded in underwriting to verify cases, approve or reject, and predict beneficiary outcomes, alongside AI use across claims and customer journeys.",risk_compliance,https://www.linkedin.com/posts/tawuniya_tawuniyainsurance-digitaltransformation-activity-7158122119006961666-u5rp,"Official Tawuniya company post / CTO interview transcript, WEF 2024 context",official_company_social_video_transcript,2026-08-09,,external_web_snapshot_hash_pending,yes,high,First observed core operational AI evidence in the currently audited Tawuniya material; adoption remains left-censored until 2018-2023 disclosures are searched under the same protocol.,Underwriting approve/reject and beneficiary-outcome prediction are core insurance decision processes and meet the frozen score-3 threshold.,research_batch_05_ai_evidence.csv,1,research_batch_05_ai_evidence.csv
BUPA_AI_2021_001,SA_8210,Bupa Arabia for Cooperative Insurance,2021,1,1_rhetoric,strategic_ai_capability,Big Data and AI,"Bupa Arabia's 2021 digital-transformation roadmap names Big Data and AI as one of four pillars, while named medical chatbot and symptom-checker items are described as future initiatives rather than completed deployment.",analytics,https://bupa2021.annualreport.plus/en/annual-report/business_review/intellectual_capital.html,Annual Report 2021 > Business Review > Intellectual Capital > Digitally-powered Healthcare,annual_report_html,2026-08-09,098ce11e899626514d6aee8b3a734fc0e53d92e52676a1f65da091b7d526d303,archived_sha256_verified,yes,high,Does not establish operational adoption in 2021; preserves a pre-deployment strategy signal before the stronger 2022-2025 evidence.,"Conservative score: the roadmap is explicit about AI capability, but the concrete medical chatbot/symptom-checker items are forward-looking on this page.",research_batch_05_ai_evidence.csv,1,research_batch_05_ai_evidence.csv
BUPA_AI_2022_001,SA_8210,Bupa Arabia for Cooperative Insurance,2022,2,2_deployed,analytics_ai,analytics and artificial intelligence,Bupa Arabia's 2022 digital-transformation section states that big data and analytics enable the business to gain insights through analytics and artificial intelligence; the same section documents deployed customer-service chatbots.,analytics,https://buy.bupa.com.sa/docs/default-source/annual-reports/bupa-arabia-ar22_english.pdf,"Annual Report 2022, Business Review, PDF p.29",annual_report_pdf,2026-08-09,9c23f3ff1fe4550cbd2c9e5fd22209b24589d320da5ec8cbb5f260ba5c650324,archived_sha256_verified,yes,medium_high,First observed explicit operational AI evidence in the currently audited 2022-2025 reports; treatment is left-censored until 2018-2021 reports are searched under the same protocol.,Score 2 is conservative: operational use is explicit but the specific model architecture and decision scope are not disclosed.,research_batch_04_ai_evidence.csv,1,research_batch_04_ai_evidence.csv
BUPA_AI_2023_001,SA_8210,Bupa Arabia for Cooperative Insurance,2023,3,3_core,ai_health_product,AI-powered symptom checker,"The Bupa mobile app reports an AI-powered symptom checker used for comprehensive health assessment, embedding AI directly in a member-facing healthcare product.",product_service,https://buy.bupa.com.sa/docs/default-source/annual-reports/bupa-arabia-ar23_english.pdf,"Annual Report 2023, Customer Capital / mobile app, PDF p.32",annual_report_pdf,2026-08-09,c579dcd0e6f35afb3e95e6093689da28b6ce32e2bfd702f49b5bd450a3b6ca89,archived_sha256_verified,yes,high,Confirms core product integration by 2023; treatment remains on after first observed deployment.,Member-facing health assessment is part of the core insurance/health-service value proposition and meets the v0.2 core-integration threshold.,research_batch_04_ai_evidence.csv,1,research_batch_04_ai_evidence.csv
BUPA_AI_2023_002,SA_8210,Bupa Arabia for Cooperative Insurance,2023,2,2_deployed,ai_cybersecurity,AI-powered threat detection,Bupa Arabia reports using AI to automate cyber-threat detection and analysis for faster identification of suspicious activity.,cybersecurity,https://buy.bupa.com.sa/docs/default-source/annual-reports/bupa-arabia-ar23_english.pdf,"Annual Report 2023, Addressing cybersecurity, PDF p.29",annual_report_pdf,2026-08-09,c579dcd0e6f35afb3e95e6093689da28b6ce32e2bfd702f49b5bd450a3b6ca89,archived_sha256_verified,yes,high,Independent operational AI use in cybersecurity; supports persistence across functions.,Operational use is explicit but cybersecurity alone is coded 2 rather than 3 because it is a supporting control function.,research_batch_04_ai_evidence.csv,1,research_batch_04_ai_evidence.csv
BUPA_AI_2024_001,SA_8210,Bupa Arabia for Cooperative Insurance,2024,3,3_core,ai_digital_clinic,"AI-powered, data-driven care",The 2024 Digital Clinic is described as leveraging AI-powered data-driven care to support doctors and patients across primary secondary and tertiary care.,product_service,https://buy.bupa.com.sa/docs/default-source/annual-reports/bupar24_english.pdf,"Annual Report 2024, Bupa App / Digital Clinic, PDF p.31",annual_report_pdf,2026-08-09,f3eb653d6a5c693d3586cf973e1b7f8a67cb5e2d45b64b9e7e71798f76fd847d,archived_sha256_verified,yes,high,Strong core-integration evidence in healthcare delivery; treatment remains on.,The same page also reports an AI-powered symptom checker in the Bupa App.,research_batch_04_ai_evidence.csv,1,research_batch_04_ai_evidence.csv
BUPA_AI_2024_002,SA_8210,Bupa Arabia for Cooperative Insurance,2024,2,2_deployed,ai_cybersecurity,AI-Driven Threat Detection,Bupa Arabia reports using AI for faster and more accurate cyber-threat identification.,cybersecurity,https://buy.bupa.com.sa/docs/default-source/annual-reports/bupar24_english.pdf,"Annual Report 2024, cybersecurity measures, PDF p.29",annual_report_pdf,2026-08-09,f3eb653d6a5c693d3586cf973e1b7f8a67cb5e2d45b64b9e7e71798f76fd847d,archived_sha256_verified,yes,high,Confirms multi-function persistence of AI deployment in 2024.,Kept as a separate evidence record from the core Digital Clinic use case.,research_batch_04_ai_evidence.csv,1,research_batch_04_ai_evidence.csv
BUPA_AI_2025_001,SA_8210,Bupa Arabia for Cooperative Insurance,2025,3,3_core,ai_preventive_care,AI-Powered Personalization,The 2025 report documents AI-powered personalized outreach for preventive programs and chronic care and AI-enabled risk prediction that automatically initiates outreach.,product_service,https://bupa.com.sa/en/IR/FinancialInformation,"Annual Report 2025, Engines of Value, PDF pp.25-27; official investor archive",annual_report_pdf,2026-08-09,90b71cf56f212d80a66d2ac2b5bdcbf664fd8767e949a5bebe8fac0386d6acf5,archived_sha256_verified,yes,high,Mature core integration across healthcare engagement and risk prediction by 2025.,Report also documents AI-powered health alerts and AI-enabled sourcing/screening in HR; only the core member-care use is used for this primary record.,research_batch_04_ai_evidence.csv,1,research_batch_04_ai_evidence.csv
